key,source,source_path,reason
000000001ab8d2484a2e9eac,efonte,ULES00502/ai_upscaled/others/32_32/000000001ab8d248d344b278.png,opaque_original_became_translucent
00000000581a4a9ffd9032e9,efonte,ULES00502/ai_upscaled/characters/00000000581a4a9f454e446e.png,opaque_original_became_translucent
00000000fdcd02701ce8cafc,efonte,ULES00502/ai_upscaled/others/32_32/00000000fdcd0270987cec29.png,opaque_original_became_translucent
000000004a86ef0b7c3e3b2b,efonte,ULES00502/ai_upscaled/others/64_64/000000004a86ef0b5531fbd3.png,opaque_original_became_translucent
00000000877773be282512e8,efonte,ULES00502/ai_upscaled/others/64_32/00000000877773be86795d61.png,opaque_original_became_translucent
00000000c3c79319565c831e,efonte,ULES00502/ai_upscaled/others/32_16/00000000c3c7931965debb0c.png,opaque_original_became_translucent
000000004f219d826b56d224,efonte,ULES00502/ai_upscaled/characters/000000004f219d822bf35290.png,opaque_original_became_translucent
000000000f39978cae24441a,efonte,ULES00502/ai_upscaled/others/32_32/000000000f39978c73b149d9.png,opaque_original_became_translucent
00000000663ce939f31b2060,efonte,ULES00502/ai_upscaled/others/32_32/00000000663ce939739d17f1.png,opaque_original_became_translucent
0000000064dddd2470fcfad3,efonte,ULES00502/ai_upscaled/characters/0000000064dddd24b3ca95e4.png,opaque_original_became_translucent
000000004ed7d248639c1d09,efonte,ULES00502/ai_upscaled/characters/000000004ed7d24812a02a7d.png,opaque_original_became_translucent
0000000018446c85142c7ce7,efonte,ULES00502/ai_upscaled/others/32_16/0000000018446c85cd0f3abc.png,opaque_original_became_translucent
00000000fdbb7a39e1ab005f,efonte,ULES00502/ai_upscaled/others/64_64/00000000fdbb7a396f450fab.png,opaque_original_became_translucent
